time4sub,time11sub,solution?,n,time4,time11,correct winner,SAT?,blocked/n^2
0.0573616076,0.2230012741,0,70,0.119566679,2.345713377,queen4,UnSAT,0.9791836735
0.0573590484,0.2230398939,0,70,0.1751298904,2.4312345982,queen4,UnSAT,0.9793877551
0.0573395163,0.2230316345,0,70,0.1522459984,2.425491333,queen4,UnSAT,0.9795918367
0.0573296418,0.2230534146,0,70,0.2419223785,2.365031004,queen4,UnSAT,0.9797959184
0.0573119949,0.2230586902,0,70,0.1831772327,2.6371657848,queen4,UnSAT,0.98
0.0572945629,0.2230571514,0,70,0.1978209019,2.6455919743,queen4,UnSAT,0.9802040816
0.0572775839,0.2230653779,0,70,0.1580612659,2.4342691898,queen4,UnSAT,0.9804081633
0.0572677865,0.2231097997,0,70,0.1775968075,2.4250710011,queen4,UnSAT,0.9806122449
0.0572539708,0.2231111791,0,70,0.1522352695,2.4757027626,queen4,UnSAT,0.9808163265
0.0572381381,0.2231206884,0,70,0.2260019779,2.5362510681,queen4,UnSAT,0.9810204082
0.0572202733,0.223128986,0,70,0.1653895378,2.4677278996,queen4,UnSAT,0.9812244898
0.0572124984,0.2231789073,0,70,0.1240656376,2.3007552624,queen4,UnSAT,0.9814285714
0.0571964521,0.2231908751,0,70,0.1267750263,2.5143961906,queen4,UnSAT,0.9816326531
0.0571824636,0.2232023719,0,70,0.2303452492,2.5003120899,queen4,UnSAT,0.9818367347
0.0571669802,0.2232237247,0,70,0.1776075363,2.4427456856,queen4,UnSAT,0.9820408163
0.0571553043,0.2232393354,0,70,0.2151675224,2.5819854736,queen4,UnSAT,0.982244898
0.0571418422,0.2232510567,0,70,0.1692194939,2.5668570995,queen4,UnSAT,0.9824489796
0.0571265016,0.2232415528,0,70,0.1899940968,2.5656685829,queen4,UnSAT,0.9826530612
0.0571096608,0.2232514851,0,70,0.1435012817,2.4074709415,queen4,UnSAT,0.9828571429
0.0570949197,0.223265063,0,70,0.1632692814,2.5738954544,queen4,UnSAT,0.9830612245
0.0570780247,0.2232737331,0,70,0.1757669449,2.3935797215,queen4,UnSAT,0.9832653061
0.0570657086,0.2232945791,0,70,0.229612112,2.5110454559,queen4,UnSAT,0.9834693878
0.0570507019,0.2232901355,0,70,0.1434175968,2.6151525974,queen4,UnSAT,0.9836734694
0.0570402623,0.2233002986,0,70,0.2318029404,2.4462513924,queen4,UnSAT,0.983877551
0.0570246594,0.2233070568,0,70,0.1585350037,2.4305996895,queen4,UnSAT,0.9840816327
0.0570080303,0.2232988131,0,70,0.1433539391,2.8353040218,queen4,UnSAT,0.9842857143
0.0569919636,0.2232822068,0,70,0.1297619343,2.4619271755,queen4,UnSAT,0.9844897959
0.0569813835,0.2233105621,0,70,0.2107949257,2.3634178638,queen4,UnSAT,0.9846938776
0.0569651741,0.22332668,0,70,0.1543052197,2.5355343819,queen4,UnSAT,0.9848979592
0.0569506089,0.2233209865,0,70,0.1677627563,2.5665996075,queen4,UnSAT,0.9851020408
0.0569375482,0.2233218505,0,70,0.2337062359,2.5875525475,queen4,UnSAT,0.9853061224
0.0569259252,0.2232991481,0,70,0.2202575207,2.598638773,queen4,UnSAT,0.9855102041
0.0569107226,0.2232971515,0,70,0.1624846458,2.4033229351,queen4,UnSAT,0.9857142857
0.056902657,0.2233441389,0,70,0.1442322731,2.4728472233,queen4,UnSAT,0.9859183673
0.0568878371,0.2233226192,0,70,0.1286680698,2.4599375725,queen4,UnSAT,0.986122449
0.0568748788,0.2233262595,0,70,0.2065422535,2.6519360542,queen4,UnSAT,0.9863265306
0.0568608737,0.2233230123,0,70,0.1371657848,2.5393037796,queen4,UnSAT,0.9865306122
0.0568459745,0.2233144534,0,70,0.1620419025,2.7005417347,queen4,UnSAT,0.9867346939
0.0568319933,0.22331441,0,70,0.1731805801,2.6319413185,queen4,UnSAT,0.9869387755
0.0568185065,0.2233271074,0,70,0.2486190796,2.5194096565,queen4,UnSAT,0.9871428571
0.0567999664,0.223322044,0,70,0.1571705341,2.4348480701,queen4,UnSAT,0.9873469388
0.0567934093,0.2233591657,0,70,0.159897089,2.3503410816,queen4,UnSAT,0.9875510204
0.0567799649,0.2233848743,0,70,0.1492447853,2.4150381088,queen4,UnSAT,0.987755102
0.0567639623,0.2233723538,0,70,0.1601543427,2.6939466,queen4,UnSAT,0.9879591837
0.0567460879,0.2233917954,0,70,0.1776487827,2.4609401226,queen4,UnSAT,0.9881632653
0.0567351364,0.2234045477,0,70,0.1521205902,2.5778799057,queen4,UnSAT,0.9883673469
0.0567199013,0.223409848,0,70,0.1898779869,2.4571678638,queen4,UnSAT,0.9885714286
0.0567084392,0.223420653,0,70,0.2430782318,2.5298817158,queen4,UnSAT,0.9887755102
0.0566970786,0.2234383671,0,70,0.1431560516,2.4482433796,queen4,UnSAT,0.9889795918
0.0566876329,0.2234743285,0,70,0.1642756462,2.3581833839,queen4,UnSAT,0.9891836735
0.0566782412,0.2235125799,0,70,0.1223220825,2.2944357395,queen4,UnSAT,0.9893877551
0.0566676389,0.2235423481,0,70,0.2379915714,2.5207214355,queen4,UnSAT,0.9895918367
0.0566513839,0.2235307705,0,70,0.1581377983,2.4495282173,queen4,UnSAT,0.9897959184
0.0566416829,0.2235640336,0,70,0.2062838078,2.4784486294,queen4,UnSAT,0.99
0.056630876,0.2235753046,0,70,0.1704995632,2.4872810841,queen4,UnSAT,0.9902040816
0.0566214288,0.2235794615,0,70,0.2402534485,2.5245392323,queen4,UnSAT,0.9904081633
0.0566060232,0.2235945206,0,70,0.1963713169,2.4029209614,queen4,UnSAT,0.9906122449
0.056593799,0.2236146717,0,70,0.2382423878,2.5226869583,queen4,UnSAT,0.9908163265
0.0565759053,0.2236081692,0,70,0.1402950287,2.5006332397,queen4,UnSAT,0.9910204082
0.0565672368,0.2236127854,0,70,0.2323448658,2.5956299305,queen4,UnSAT,0.9912244898
0.056552961,0.2236320516,0,70,0.1585958004,2.3357813358,queen4,UnSAT,0.9914285714
0.0565411263,0.2236659216,0,70,0.1620790958,2.425262928,queen4,UnSAT,0.9916326531
0.0565278005,0.2236998067,0,70,0.1342365742,2.4434645176,queen4,UnSAT,0.9918367347
0.0565124214,0.2236907849,0,70,0.1603171825,2.761551857,queen4,UnSAT,0.9920408163
0.0564991025,0.2236984172,0,70,0.1467282772,2.3724620342,queen4,UnSAT,0.992244898
0.0564862259,0.2237284811,0,70,0.2458574772,2.5669460297,queen4,UnSAT,0.9924489796
0.0564684949,0.2237075913,0,70,0.135625124,2.4664261341,queen4,UnSAT,0.9926530612
0.0564569654,0.2237179991,0,70,0.2342560291,2.5811533928,queen4,UnSAT,0.9928571429
0.0564430772,0.223711183,0,70,0.1432380676,2.5698378086,queen4,UnSAT,0.9930612245
0.0564294742,0.2237207906,0,70,0.1502490044,2.6084442139,queen4,UnSAT,0.9932653061
0.0564156657,0.2237233163,0,70,0.1905324459,2.4228255749,queen4,UnSAT,0.9934693878
0.0564017804,0.2237255296,0,70,0.1787378788,2.8021521568,queen4,UnSAT,0.9936734694
0.0563842945,0.2237158999,0,70,0.1549391747,2.5239570141,queen4,UnSAT,0.993877551
0.0563702917,0.223717427,0,70,0.2145190239,2.6676723957,queen4,UnSAT,0.9940816327
0.0563575101,0.2237247224,0,70,0.2311017513,2.486014843,queen4,UnSAT,0.9942857143
0.0563560017,0.2237469826,0,70,0.1367609501,2.4218695164,queen4,UnSAT,0.9944897959
0.0563423104,0.223737858,0,70,0.1550886631,2.5334529877,queen4,UnSAT,0.9946938776
0.0563295519,0.2237496605,0,70,0.2391102314,2.5666267872,queen4,UnSAT,0.9948979592
0.0563135329,0.223764639,0,70,0.1522805691,2.3665730953,queen4,UnSAT,0.9951020408
0.0563009285,0.223763226,0,70,0.2660467625,2.5563616753,queen4,UnSAT,0.9953061224
0.0562880489,0.2237771001,0,70,0.1388702393,2.4731094837,queen4,UnSAT,0.9955102041
0.0562761735,0.2237995731,0,70,0.2334573269,2.5677258968,queen4,UnSAT,0.9957142857
0.0562610371,0.2238070861,0,70,0.1722974777,2.4162416458,queen4,UnSAT,0.9959183673
0.0562474767,0.2238034494,0,70,0.2078411579,2.5815680027,queen4,UnSAT,0.996122449
0.0562363991,0.2238192066,0,70,0.1376302242,2.3828167915,queen4,UnSAT,0.9963265306
0.0562245259,0.2238464911,0,70,0.2329754829,2.437554121,queen4,UnSAT,0.9965306122
0.0562151428,0.2238205322,0,70,0.1307485104,2.5226457119,queen4,UnSAT,0.9967346939
0.0562023647,0.2238422444,0,70,0.2310225964,2.5260498524,queen4,UnSAT,0.9969387755
0.0561881698,0.2238504016,0,70,0.1626796722,2.4884250164,queen4,UnSAT,0.9971428571
0.0561794616,0.2238998453,0,70,0.1265349388,2.2881302834,queen4,UnSAT,0.9973469388
0.0561661885,0.2239179428,0,70,0.1691923141,2.4935338497,queen4,UnSAT,0.9975510204
0.0561508613,0.2239103731,0,70,0.1599760056,2.7830822468,queen4,UnSAT,0.997755102
0.0561366492,0.2239222079,0,70,0.1575126648,2.3753962517,queen4,UnSAT,0.9979591837
0.0561236458,0.2239424649,0,70,0.1517665386,2.5386915207,queen4,UnSAT,0.9981632653
0.0561092816,0.2239483482,0,70,0.1634776592,2.3967812061,queen4,UnSAT,0.9983673469
0.0560956425,0.2239527073,0,70,0.216823101,2.6693208218,queen4,UnSAT,0.9985714286
0.0560824478,0.2239653378,0,70,0.1440229416,2.3995087147,queen4,UnSAT,0.9987755102
0.0560770116,0.2239826183,0,70,0.1699442863,2.6001133919,queen4,UnSAT,0.9989795918
0.0560642968,0.223995256,0,70,0.1583452225,2.44567132,queen4,UnSAT,0.9991836735
0.0560510235,0.2239979037,0,70,0.2557146549,2.5334019661,queen4,UnSAT,0.9993877551
0.0560400192,0.2240004288,0,70,0.202940464,2.5425288677,queen4,UnSAT,0.9995918367
0.0560242076,0.2239858261,0,70,0.1772243977,2.5963170528,queen4,UnSAT,0.9997959184
